bibkey,paper,task,subject,age,gender,choice,r,treatment,inconsistent,soep,dosocial,dohealth,doinvest,dogamble,doethic,dorecre,doall,key
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,231509,24,1,40,0.6666666666666666, ,NA,4,5.166666507720947,4.166666507720947,2.3333332538604736,2.3333332538604736,2.1666667461395264,3,3.194444417953491,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,240951,21,1,54,1.173913043478261, ,NA,8,5.666666507720947,3.6666667461395264,4.333333492279053,1.3333333730697632,1.5,6.5,3.8333332538604736,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,241312,26,1,61,1.564102564102564, ,NA,3,5,1.5,3,1,1.5,2.1666667461395264,2.3611111640930176,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,241509,21,1,61,1.564102564102564, ,NA,3,5.333333492279053,3.3333332538604736,3.3333332538604736,2.3333332538604736,2.5,1.5,3.055555582046509,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,250951,23,0,61,1.564102564102564, ,NA,9,4.833333492279053,2.6666667461395264,4.666666507720947,1,1.1666666269302368,2,2.722222328186035,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,251312,21,1,61,1.564102564102564, ,NA,5,5,5.166666507720947,3,1,4,2.3333332538604736,3.4166665077209473,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,251509,25,1,61,1.564102564102564, ,NA,5,4,2.6666667461395264,2,1.6666666269302368,1.8333333730697632,1.8333333730697632,2.3333332538604736,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,260951,24,1,61,1.564102564102564, ,NA,4,5.166666507720947,2.8333332538604736,1.6666666269302368,2.6666667461395264,3.5,1.8333333730697632,2.944444417953491,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,261312,22,1,61,1.564102564102564, ,NA,5,4.5,3,3.3333332538604736,2.3333332538604736,3,3.3333332538604736,3.25,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,261509,19,1,61,1.564102564102564, ,NA,1,4.833333492279053,2.5,4.333333492279053,1,3.5,2.6666667461395264,3.1388888359069824,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,270951,22,1,35,0.5384615384615384, ,NA,1,3.5,3.5,2.6666667461395264,1.6666666269302368,2.6666667461395264,1.8333333730697632,2.6388888359069824,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,271312,20,1,19,0.2345679012345679, ,NA,6,4.166666507720947,3,3.3333332538604736,2,2.1666667461395264,2.3333332538604736,2.8333332538604736,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,271509,23,0,60,1.5, ,NA,8,4.333333492279053,3,4.666666507720947,3,2.1666667461395264,3.1666667461395264,3.3888888359069824,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,280951,23,1,61,1.564102564102564, ,NA,4,4.166666507720947,4,2.6666667461395264,2,2.8333332538604736,5,3.444444417953491,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,281312,25,1,61,1.564102564102564, ,NA,7,6,2.6666667461395264,2,3.6666667461395264,3.6666667461395264,2.5,3.4166667461395264,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,281509,22,1,49,0.9607843137254902, ,NA,5,4.833333492279053,4,2.3333332538604736,1.6666666269302368,2.3333332538604736,3.1666667461395264,3.055555582046509,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,290951,23,1,1,0.010101010101010102, ,NA,2,5.833333492279053,4.166666507720947,3.3333332538604736,1,3,2.5,3.305555582046509,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,291312,22,0,61,1.564102564102564, ,NA,7,4.833333492279053,4,3.6666667461395264,4.333333492279053,3.6666667461395264,4.333333492279053,4.138888835906982,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,291509,22,1,32,0.47058823529411764, ,NA,2,5.166666507720947,4,3.3333332538604736,1.3333333730697632,3.3333332538604736,3,3.3611111640930176,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,300951,21,1,27,0.3698630136986301, ,NA,3,5.5,4,3.6666667461395264,1.3333333730697632,2.5,4.666666507720947,3.6111111640930176,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,301312,25,1,45,0.8181818181818182, ,NA,2,4.333333492279053,3.1666667461395264,3,3,3.5,1.8333333730697632,3.1388888359069824,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,301509,25,1,52,1.0833333333333333, ,NA,7,5.666666507720947,4.166666507720947,2,3,2.5,4.166666507720947,3.5833332538604736,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,310951,23,0,61,1.564102564102564, ,NA,4,5,2.5,3.6666667461395264,1.6666666269302368,2,2.6666667461395264,2.9166667461395264,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,311312,23,1,61,1.564102564102564, ,NA,2,5.166666507720947,4.333333492279053,4.333333492279053,3.3333332538604736,3.8333332538604736,1.6666666269302368,3.777777671813965,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,311509,22,0,61,1.564102564102564, ,NA,6,6.166666507720947,3.3333332538604736,3.6666667461395264,1.3333333730697632,1.8333333730697632,5.333333492279053,3.6111111640930176,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,320951,25,1,60,1.5, ,NA,5,5.333333492279053,2,1.6666666269302368,1,2.3333332538604736,3.8333332538604736,2.694444417953491,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,321312,25,0,44,0.7857142857142857, ,NA,5,6,2.6666667461395264,6,1.3333333730697632,4.833333492279053,4.666666507720947,4.25,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,BART,321509,24,1,50,1, ,NA,1,5,2.6666667461395264,3.3333332538604736,2.3333332538604736,3,2.1666667461395264,3.0833332538604736,pump
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,11148,22,1,3,0.46539538634708155, ,NA,6,5.166666507720947,3.6666667461395264,4,2.6666667461395264,2.5,4,3.6666667461395264,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,11709,23,1,3,0.5667718704836443, ,NA,5,4.833333492279053,3.3333332538604736,3.6666667461395264,3.3333332538604736,3.6666667461395264,4,3.805555582046509,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,11747,32,0,3,0.38434764607343824, ,NA,7,5.333333492279053,3.8333332538604736,4,5.333333492279053,3.1666667461395264,5,4.44444465637207,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,21148,22,1,4,0.7294349606335163, ,NA,2,5.666666507720947,3.3333332538604736,2,2,2.6666667461395264,3.6666667461395264,3.222222328186035,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,21709,22,1,3,0.33562676004599784, ,NA,7,6.666666507720947,6,5.333333492279053,1,4.666666507720947,5.333333492279053,4.833333492279053,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,21747,23,1,1,-1, ,NA,6,5.666666507720947,5,3,1.6666666269302368,3,6.666666507720947,4.166666507720947,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,31148,26,0,5,1, ,NA,7,5.5,5.5,5,5.666666507720947,4,5.333333492279053,5.166666507720947,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,31709,23,0,5,1, ,NA,7,6.833333492279053,5.666666507720947,2.6666667461395264,1.6666666269302368,3.6666667461395264,3,3.9166667461395264,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,31747,25,0,3,0.5175189868500456, ,NA,7,4.833333492279053,3.8333332538604736,5.333333492279053,6,2.8333332538604736,4.166666507720947,4.5,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,41148,23,0,1,-1, ,NA,2,4,2,1,1,3.5,3,2.4166667461395264,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,41709,27,0,1,-1, ,NA,6,5.166666507720947,2.3333332538604736,5.666666507720947,1.6666666269302368,1.6666666269302368,3.5,3.3333332538604736,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,41747,20,0,2,0.216727278009057, ,NA,6,3.8333332538604736,4.833333492279053,4.666666507720947,3.3333332538604736,3.1666667461395264,4.833333492279053,4.111111164093018,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,51148,27,1,3,0.37775773292174564, ,NA,5,4.666666507720947,2.6666667461395264,2,1.6666666269302368,2.5,1.3333333730697632,2.472222328186035,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,51709,21,1,2,-0.469143484304659, ,NA,3,3.6666667461395264,5.666666507720947,1.6666666269302368,1,1.8333333730697632,4.833333492279053,3.1111111640930176,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,51747,22,1,3,0.3511392362951301, ,NA,2,5.666666507720947,2.8333332538604736,1.6666666269302368,1,1.5,2.8333332538604736,2.5833332538604736,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,61148,20,1,2,0.19491184217156854, ,NA,6,5.333333492279053,2.6666667461395264,3,3.6666667461395264,2.8333332538604736,4.833333492279053,3.722222328186035,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,61709,22,1,2,-0.7605990234040655, ,NA,2,4,2.5,3,1.3333333730697632,1.6666666269302368,3.3333332538604736,2.6388888359069824,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,61747,20,1,1,-1, ,NA,3,6.166666507720947,1.1666666269302368,3,2,2.5,5.166666507720947,3.3333332538604736,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,71709,19,0,5,1, ,NA,8,5.5,3.8333332538604736,4.666666507720947,4.666666507720947,3.8333332538604736,6.166666507720947,4.777777671813965,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,71747,25,1,2,-0.47785661537433044, ,NA,8,6.833333492279053,4.333333492279053,2.6666667461395264,1.6666666269302368,2.5,3.5,3.5833334922790527,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,81148,21,0,5,1, ,NA,8,5.833333492279053,4.5,4.333333492279053,5,3.1666667461395264,6,4.805555820465088,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,81709,21,0,5,1, ,NA,2,7,3,1,3,1,5,3.3333332538604736,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,81747,22,1,2,0.0118853307003155, ,NA,3,5.833333492279053,3.8333332538604736,4,1,3,3,3.444444417953491,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,91148,27,0,3,0.5287689927499741, ,NA,6,5,3.8333332538604736,2.6666667461395264,2,3,2.8333332538604736,3.222222328186035,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,91709,21,1,1,-1, ,NA,3,4.666666507720947,4.833333492279053,1,1,4.333333492279053,3.6666667461395264,3.25,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,91747,20,1,2,-0.5855867432733066, ,NA,2,3.3333332538604736,4.166666507720947,1.6666666269302368,1.6666666269302368,2.1666667461395264,2.5,2.5833332538604736,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,101148,23,0,2,0.321273685572669, ,NA,5,5.333333492279053,5.166666507720947,1,1,2.3333332538604736,6,3.472222328186035,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,101709,22,1,2,-0.943931812827941, ,NA,10,5.5,3.5,1.3333333730697632,1,2.1666667461395264,5,3.0833332538604736,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,101747,21,0,4,0.7119588800659403, ,NA,7,4.5,3.5,4,1.3333333730697632,3.1666667461395264,5,3.5833332538604736,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,111148,33,0,4,0.7101300985366106, ,NA,7,5.166666507720947,3,4.666666507720947,1,1.6666666269302368,4.166666507720947,3.277777671813965,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,111709,22,0,3,0.35149071998428555, ,NA,4,4.333333492279053,2.1666667461395264,3.3333332538604736,1.6666666269302368,4,4.166666507720947,3.277777671813965,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,111747,20,1,3,0.582059854301624, ,NA,3,5,2.8333332538604736,4,3,2.3333332538604736,3,3.3611111640930176,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,121148,22,1,2,-0.10040204856544732, ,NA,2,5.333333492279053,3.1666667461395264,1.6666666269302368,1.3333333730697632,2.1666667461395264,3.3333332538604736,2.8333334922790527,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,121709,24,1,1,-1, ,NA,6,5,3.1666667461395264,4,3.6666667461395264,4.666666507720947,3.5,4,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,121747,20,0,3,0.4736921517550945, ,NA,4,3.6666667461395264,3.3333332538604736,1,3.3333332538604736,1.6666666269302368,3.1666667461395264,2.694444417953491,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,131148,23,0,3,0.43711565653327855, ,NA,7,5.333333492279053,4.5,4.333333492279053,3,3,6.666666507720947,4.472222328186035,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,131709,38,0,5,1, ,NA,8,5.333333492279053,2.6666667461395264,6,4.333333492279053,1.1666666269302368,6.5,4.333333492279053,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,131747,25,0,5,1, ,NA,4,4.666666507720947,3.6666667461395264,2.3333332538604736,3,3.5,6.166666507720947,3.8888888359069824,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,141148,26,0,3,0.3665623979410157, ,NA,9,5.5,6,4.666666507720947,5.666666507720947,1.3333333730697632,4.833333492279053,4.666666507720947,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,141709,24,1,1,-1, ,NA,2,4.166666507720947,3.3333332538604736,2,1,3.3333332538604736,2.1666667461395264,2.6666665077209473,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,141747,27,1,5,1, ,NA,4,4.5,2.3333332538604736,1.3333333730697632,1.3333333730697632,3,2.3333332538604736,2.472222328186035,eg
Crosetto2016,Crosetto and Filippin EXEC 2016,EG,151148,26,0,5,1, ,NA,6,5.833333492279053,4,4,1.6666666269302368,2.1666667461395264,2,3.277777910232544,eg
